title,rating,num of ratings
"Kid, The (1921)",4.1,5
"Kid, The (2000)",2.590909090909091,11
Kidnapping Mr. Heineken (2015),2.0,1
"Kidnapping, Caucasian Style (Kavkazskaya plennitsa) (1967)",4.5,1
Kids (1995),3.975,20
"Kids Are All Right, The (2010)",2.9166666666666665,6
Kids in the Hall: Brain Candy (1996),3.2916666666666665,12
Kika (1993),2.0,3
Kiki's Delivery Service (Majo no takkyûbin) (1989),4.0588235294117645,17
Kikujiro (Kikujirô no natsu) (1999),3.6666666666666665,3
Kill Bill: Vol. 1 (2003),3.9618320610687023,131
Kill Bill: Vol. 2 (2004),3.868181818181818,110
Kill Command (2016),2.5,2
Kill List (2011),4.5,1
Kill Me Three Times (2014),3.0,1
Kill the Irishman (2011),4.0,2
Kill the Messenger (2014),3.0,1
Kill! (Kiru) (1968),3.0,1
Killer Elite (2011),2.8333333333333335,3
Killer Joe (2011),4.5,1
Killer Klowns from Outer Space (1988),2.0,3
Killer Movie (2008),4.5,1
"Killer Shrews, The (1959)",0.5,1
Killer's Kiss (1955),3.0,1
"Killer, The (Die xue shuang xiong) (1989)",4.0,11
Killers (2010),2.25,2
"Killers, The (1946)",4.0,1
"Killing Fields, The (1984)",4.017857142857143,28
Killing Me Softly (2002),4.0,1
Killing Them Softly (2012),3.125,4
Killing Zoe (1994),3.625,8
"Killing, The (1956)",4.055555555555555,9
Killshot (2008),2.5,1
Kin-Dza-Dza! (1986),3.75,2
Kind Hearts and Coronets (1949),3.3333333333333335,3
Kindergarten Cop (1990),2.8823529411764706,17
Kindergarten Cop 2 (2016),1.5,1
"Kindred, The (1986)",1.0,1
King Arthur (2004),2.9615384615384617,13
King Kong (1933),3.64,25
King Kong (1976),2.7142857142857144,14
King Kong (2005),3.4,40
King Kong Lives (1986),2.0,1
King Kong vs. Godzilla (Kingukongu tai Gojira) (1962),2.5,2
King Ralph (1991),1.5,1
King Solomon's Mines (1937),2.5,1
King Solomon's Mines (1950),3.0,1
King Solomon's Mines (1985),2.5,1
"King and I, The (1956)",4.166666666666667,12
"King and I, The (1999)",3.0,1
"King in New York, A (1957)",4.0,1
King of California (2007),3.0,1
King of Comedy (Hei kek ji wong) (1999),4.0,1
"King of Comedy, The (1983)",4.071428571428571,7
King of Hearts (1966),5.0,1
King of Kings (1961),3.0,1
"King of Kong, The (2007)",3.9166666666666665,12
"King of Masks, The (Bian Lian) (1996)",4.0,1
King of New York (1990),3.9,5
King's Ransom (2005),2.5,1
"King's Speech, The (2010)",4.043103448275862,58
Kingdom of Heaven (2005),3.5,17
"Kingdom, The (2007)",3.8125,8
Kingpin (1996),3.369047619047619,42
"Kings of Summer, The (2013)",3.5,2
Kingsglaive: Final Fantasy XV (2016),3.5,1
Kingsman: The Golden Circle (2017),3.0625,8
Kingsman: The Secret Service (2015),3.986111111111111,36
Kinky Boots (2005),3.75,4
Kinsey (2004),3.125,8
Kirikou and the Sorceress (Kirikou et la sorcière) (1998),4.0,2
Kiss Kiss Bang Bang (2005),4.071428571428571,35
Kiss Me Deadly (1955),4.0,2
Kiss Me Goodbye (1982),3.5,1
Kiss Me Kate (1953),3.5,1
"Kiss Me, Guido (1997)",3.0,2
"Kiss Me, Stupid (1964)",3.5,1
Kiss me Kismet (2006),2.5,1
Kiss of Death (1995),3.2,5
Kiss of the Dragon (2001),3.7777777777777777,9
Kiss of the Spider Woman (1985),3.875,4
Kiss the Girls (1997),3.1153846153846154,13
Kissed (1996),2.5,2
Kissing Jessica Stein (2001),3.375,4
Kit Kittredge: An American Girl (2008),3.0,2
Kitchen Stories (Salmer fra kjøkkenet) (2003),3.6666666666666665,3
Kite (2014),1.5,1
"Kite Runner, The (2007)",3.3333333333333335,3
Kizumonogatari II: Passionate Blood (2016),4.0,1
Kizumonogatari III: Cold Blood (2017),4.5,1
Kizumonogatari Part 1: Tekketsu (2016),4.0,1
Klute (1971),4.083333333333333,6
Knife in the Water (Nóz w wodzie) (1962),3.75,2
Knight and Day (2010),3.4166666666666665,6
"Knight's Tale, A (2001)",3.341463414634146,41
Knights of Badassdom (2013),2.25,2
Knock Knock (2015),1.5,1
Knock Off (1998),5.0,1
Knockaround Guys (2002),2.5,5
Knocked Up (2007),3.6538461538461537,52
Knockin' on Heaven's Door (1997),4.25,4
"Knot, The (2012)",1.5,1
Knowing (2009),2.8333333333333335,9
Kolya (Kolja) (1996),4.428571428571429,7
Kong: Skull Island (2017),3.125,4
Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),3.8636363636363638,11
Krabat (2008),2.0,1
Kramer vs. Kramer (1979),3.892857142857143,14
Krampus (2015),3.5,1
"Krays, The (1990)",3.5,1
Krippendorf's Tribe (1998),2.5714285714285716,7
Krull (1983),2.9,5
Kubo and the Two Strings (2016),4.0,6
Kuffs (1992),2.5,2
Kull the Conqueror (1997),2.3333333333333335,3
Kundun (1997),3.25,4
Kung Fu Hustle (Gong fu) (2004),3.5789473684210527,19
Kung Fu Panda (2008),3.4444444444444446,54
Kung Fu Panda 2 (2011),3.323529411764706,17
Kung Fu Panda 3 (2016),3.375,8
Kung Fu Panda: Secrets of the Furious Five (2008),2.875,4
Kung Fu Panda: Secrets of the Masters (2011),5.0,1
Kung Fury (2015),3.7142857142857144,7
Kung Pow: Enter the Fist (2002),3.2222222222222223,9
Kurt & Courtney (1998),4.0,3
Kurt Cobain: Montage of Heck (2015),3.0,1
Kwaidan (Kaidan) (1964),2.5,2
L.A. Confidential (1997),4.061855670103093,97
L.A. Slasher (2015),5.0,1
L.A. Story (1991),3.4791666666666665,24
L.I.E. (2001),4.333333333333333,3
LBJ (2017),4.0,1
LEGO Batman: The Movie - DC Heroes Unite (2013),3.0,1
LEGO DC Super Hero Girls: Brain Drain (2017),3.5,1
LOL (2012),3.5,1
La Belle Verte (1996),4.5,1
La Cérémonie (1995),4.5,2
La La Land (2016),3.388888888888889,9
La cravate (1957),3.0,1
La vérité si je mens ! (1997),3.5,1
Labyrinth (1986),3.8214285714285716,42
Ladder 49 (2004),3.6666666666666665,6
"Ladies Man, The (2000)",1.5833333333333333,6
Lady Bird (2017),3.3333333333333335,3
"Lady Eve, The (1941)",4.0,8
Lady Jane (1986),5.0,1
"Lady Vanishes, The (1938)",3.9166666666666665,6
Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),4.0,5
"Lady and the Duke, The (Anglaise et le duc, L') (2001)",4.0,1
Lady and the Tramp (1955),3.4,55
"Lady from Shanghai, The (1947)",3.5,1
Lady in White (a.k.a. The Mystery of the Lady in White) (1988),1.75,2
Lady in the Water (2006),2.8333333333333335,9
Ladybird Ladybird (1994),4.0,1
Ladybugs (1992),3.0,3
Ladyhawke (1985),3.3333333333333335,18
"Ladykillers, The (1955)",3.5,1
"Ladykillers, The (2004)",2.5714285714285716,14
Lagaan: Once Upon a Time in India (2001),4.166666666666667,3
Laggies (2014),5.0,1
"Lake House, The (2006)",3.1,10
Lake Placid (1999),2.6666666666666665,12
Lakeview Terrace (2008),3.0,2
Lamerica (1994),5.0,2
Lammbock (2001),4.5,1
Land Before Time III: The Time of the Great Giving (1995),2.1666666666666665,3
"Land Before Time, The (1988)",3.3333333333333335,9
"Land That Time Forgot, The (1975)",1.5,2
Land and Freedom (Tierra y libertad) (1995),4.0,1
Land of Plenty (Angst and Alienation in America) (2004),3.5,1
Land of the Dead (2005),3.125,4
Land of the Lost (2009),3.2142857142857144,7
"Langoliers, The (1995)",3.0,1
Lantana (2001),3.8333333333333335,6
Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),4.0625,24
Lara Croft Tomb Raider: The Cradle of Life (2003),2.6470588235294117,17
Lara Croft: Tomb Raider (2001),2.9,40
Larger Than Life (1996),2.8,5
Larry Crowne (2011),2.75,2
Larry David: Curb Your Enthusiasm (1999),5.0,1
Lars and the Real Girl (2007),3.5625,8
Lassie (1994),3.0,2
Last Action Hero (1993),2.9339622641509435,53
"Last Airbender, The (2010)",1.9166666666666667,6
"Last Boy Scout, The (1991)",3.5,8
"Last Castle, The (2001)",2.8125,8
Last Dance (1996),3.0,1
Last Days (2005),3.0,2
"Last Days of Disco, The (1998)",4.5,3
"Last Days, The (1998)",4.0,2
"Last Detail, The (1973)",4.25,8
"Last Dragon, The (1985)",2.6666666666666665,3
"Last Emperor, The (1987)",3.6923076923076925,26
Last Exit to Brooklyn (1989),4.0,1
"Last Exorcism, The (2010)",4.0,1
Last Holiday (1950),4.0,1
Last Holiday (2006),3.5,3
"Last House on the Left, The (1972)",3.25,2
Last Hurrah for Chivalry (Hao xia) (1979),5.0,1
"Last King of Scotland, The (2006)",3.975,20
"Last Kiss, The (2006)",3.8333333333333335,3
"Last Kiss, The (Ultimo bacio, L') (2001)",4.0,1
"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1994)",4.0,1
Last Knights (2015),3.0,3
"Last Legion, The (2007)",3.0,1
Last Life in the Universe (Ruang rak noi nid mahasan) (2003),4.166666666666667,3
Last Man Standing (1996),2.5,13
"Last Man on Earth, The (Ultimo uomo della Terra, L') (1964)",3.0,1
"Last Metro, The (Dernier métro, Le) (1980)",4.0,1
"Last Mimzy, The (2007)",3.0,2
Last Night (1998),4.0,1
Last Orders (2001),3.0,1
"Last Picture Show, The (1971)",4.5,8
"Last Samurai, The (2003)",3.903225806451613,62
"Last Seduction, The (1994)",3.25,2
Last Shift (2014),4.0,1
"Last Song, The (2010)",3.5,1
"Last Stand, The (2013)",3.25,2
"Last Starfighter, The (1984)",3.5714285714285716,7
"Last Supper, The (1995)",3.3333333333333335,6
Last Tango in Paris (Ultimo tango a Parigi) (1972),4.5,5
"Last Temptation of Christ, The (1988)",3.6875,8
Last Train Home (2009),3.0,1
"Last Unicorn, The (1982)",3.375,4
Last Vegas (2013),2.0,2
"Last Waltz, The (1978)",4.5,1
"Last Wave, The (1977)",3.0,1
"Last Wedding, The (Kivenpyörittäjän kylä) (1995)",3.0,1
"Last Winter, The (2006)",4.0,1
Last Year's Snow Was Falling (1983),5.0,1
Last of the Dogmen (1995),2.5,1
"Last of the Mohicans, The (1992)",3.8333333333333335,39
Late Marriage (Hatuna Meuheret) (2001),3.5,1
Late Night Shopping (2001),4.5,1
Late Night with Conan O'Brien: The Best of Triumph the Insult Comic Dog (2004),2.0,1
"Late Shift, The (1996)",2.5,1
Latter Days (2003),3.5,1
Laura (1944),4.333333333333333,6
Laurel Canyon (2002),3.0,3
"Lavender Hill Mob, The (1951)",4.5,2
Law Abiding Citizen (2009),3.0625,8
"Law of Desire (Ley del deseo, La) (1987)",4.0,1
Lawless (2012),3.625,4
Lawnmower Man 2: Beyond Cyberspace (1996),2.5,9
"Lawnmower Man, The (1992)",2.7708333333333335,24
Lawrence of Arabia (1962),4.3,45
Laws of Attraction (2004),2.75,4
Layer Cake (2004),3.8157894736842106,19
Le Maître d'école (1981),4.0,1
"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)",2.625,32
"League of Ordinary Gentlemen, A (2004)",4.0,1
"League of Their Own, A (1992)",3.466666666666667,45
Lean on Me (1989),3.5,6
Leap Year (2010),2.4,5
Leap of Faith (1992),2.3333333333333335,3
Leatherheads (2008),2.375,4
Leave It to Beaver (1997),1.75,4
Leaves of Grass (2009),3.1666666666666665,3
Leaving Las Vegas (1995),3.625,76
"Ledge, The (2011)",2.5,1
Lee Daniels' The Butler (2013),1.5,1
Left Behind: The Movie (2000),4.25,2
Legal Eagles (1986),2.625,4
Legally Blonde (2001),3.15625,64
"Legally Blonde 2: Red, White & Blonde (2003)",2.409090909090909,11
Legend (1985),3.076923076923077,13
Legend (2015),3.5,2
Legend No. 17 (2013),4.5,1
"Legend of 1900, The (a.k.a. The Legend of the Pianist on the Ocean) (Leggenda del pianista sull'oceano) (1998)",3.6666666666666665,3
"Legend of Bagger Vance, The (2000)",3.066666666666667,15
"Legend of Drunken Master, The (Jui kuen II) (1994)",4.125,16
"Legend of Hell House, The (1973)",1.0,1
"Legend of Rita, The (Stille nach dem Schuß, Die) (1999)",3.0,1
"Legend of Sleepy Hollow, The (1949)",2.0,1
"Legend of Sleepy Hollow, The (1980)",1.5,1
"Legend of Zorro, The (2005)",2.9,5
Legend of the Guardians: The Owls of Ga'Hoole (2010),4.0,2
"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)",3.5,2
Legends of the Fall (1994),3.3970588235294117,68
Legion (2010),2.8333333333333335,3
Legionnaire (1998),0.5,1
Lemonade (2016),4.5,1
Lemony Snicket's A Series of Unfortunate Events (2004),3.16,25
Leningrad Cowboys Go America (1989),4.0,1
Lenny (1974),3.75,2
Leonard Part 6 (1987),0.75,2
"Leopard, The (Gattopardo, Il) (1963)",4.25,2
Leprechaun (1993),2.3,5
Leprechaun 2 (1994),2.5,1
Leprechaun 3 (1995),2.0,1
Leprechaun 4: In Space (1997),0.5,1
Less Than Zero (1987),3.5,4
Lesson Faust (1994),5.0,2
Let It Be Me (1995),2.5,1
Let It Ride (1989),3.5,2
Let It Snow (1999),4.5,1
Let Me In (2010),3.857142857142857,7
Let the Bullets Fly (2010),3.0,1
Let the Right One In (Låt den rätte komma in) (2008),3.911764705882353,17
Let's Be Cops (2014),3.1,5
Let's Get Harry (1986),2.0,1
Let's Go to Prison (2006),1.3333333333333333,3
Lethal Weapon (1987),3.6733333333333333,75
Lethal Weapon 2 (1989),3.1808510638297873,47
Lethal Weapon 3 (1992),2.9347826086956523,46
Lethal Weapon 4 (1998),2.8484848484848486,33
"Letter to Three Wives, A (1949)",4.0,1
"Letter, The (1940)",4.0,1
Letters from Iwo Jima (2006),3.7058823529411766,17
Letters to Juliet (2010),2.8333333333333335,3
Leviathan (2014),2.0,1
Levity (2003),4.0,1
"Liability, The (2012)",3.0,1
Liam (2000),2.0,2
Liar Liar (1997),3.0337837837837838,74
"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)",2.5,1
Libeled Lady (1936),3.5,1
Liberal Arts (2012),3.0,1
"Libertine, The (2004)",3.5,1
Liberty Heights (1999),4.0,2
"Librarian, The: The Curse of the Judas Chalice (2008)",3.75,2
"Librarian: Quest for the Spear, The (2004)",3.75,2
"Librarian: Return to King Solomon's Mines, The (2006)",3.5,2
Libre et assoupi (2014),3.0,1
Licence to Kill (1989),3.325,20
License to Drive (1988),2.3333333333333335,3
License to Wed (2007),2.3333333333333335,3
Life (1999),3.25,4
Life After Beth (2014),3.5,1
"Life Aquatic with Steve Zissou, The (2004)",3.4864864864864864,37
Life Eternal (2015),2.5,1
Life Is Beautiful (La Vita è bella) (1997),4.1477272727272725,88
Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988),4.0,1
"Life Less Ordinary, A (1997)",3.0625,8
Life Partners (2014),3.0,1
Life Stinks (1991),1.5,2
"Life and Death of Peter Sellers, The (2004)",3.0,1
Life and Debt (2001),4.0,1
Life as We Know It (2010),3.0,6
Life as a House (2001),3.888888888888889,9
"Life of David Gale, The (2003)",3.8125,8
"Life of Emile Zola, The (1937)",3.0,1
Life of Pi (2012),3.629032258064516,31
Life or Something Like It (2002),2.75,2
Life with Father (1947),3.5,1
Life with Mikey (1993),3.0,3
Life-Size (2000),4.0,1
Lifeboat (1944),4.357142857142857,7
Lifeforce (1985),2.5,5
"Lifeguard, The (2013)",3.5,2
Lifted (2006),4.0,1
Light Years (Gandahar) (1988),5.0,1
Lightning Jack (1994),2.5,4
Lightning in a Bottle (2004),4.0,1
Lights Out (2016),3.0,2
Lights in the Dusk (Laitakaupungin valot) (2006),3.5,1
Like Crazy (2011),2.5,2
"Like Father, Like Son (1987)",1.6666666666666667,3
Like Mike (2002),2.5,1
Like Stars on Earth (Taare Zameen Par) (2007),4.5,2
Like Water for Chocolate (Como agua para chocolate) (1992),3.9393939393939394,33
Lilies of the Field (1963),3.8333333333333335,3
Lilo & Stitch (2002),3.810344827586207,29
Lilting (2014),4.5,1
Lilya 4-Ever (Lilja 4-ever) (2002),3.5,3
Limbo (1999),4.0,3
Limelight (1952),3.6666666666666665,3
"Limey, The (1999)",3.892857142857143,14
Limitless (2011),3.95,30
"Limits of Control, The (2009)",2.75,2
Lincoln (2012),4.5,4
"Lincoln Lawyer, The (2011)",3.6,10
"Line King: The Al Hirschfeld Story, The (1996)",4.0,1
Lion (2016),4.5,1
"Lion King 1½, The (2004)",4.5,2
"Lion King II: Simba's Pride, The (1998)",3.0,2
"Lion King, The (1994)",3.941860465116279,172
"Lion in Winter, The (1968)",3.6666666666666665,9
Lionheart (1990),0.5,1
Lions For Lambs (2007),4.0,2
Liquid Truth (2017),1.5,1
Little Ashes (2008),2.5,1
Little Big League (1994),2.6666666666666665,6
Little Big Man (1970),4.145833333333333,24
Little Big Soldier (Da bing xiao jiang) (2010),3.5,1
Little Black Book (2004),2.1666666666666665,3
Little Boxes (2017),4.0,1
Little Buddha (1993),3.25,4
Little Caesar (1931),4.0,1
Little Children (2006),3.875,4
Little Darlings (1980),2.0,1
Little Dieter Needs to Fly (1997),5.0,1
"Little Drummer Boy, The (1968)",2.5,1
Little Fockers (2010),1.8333333333333333,6
"Little Foxes, The (1941)",4.0,2
Little Giants (1994),2.5,4
"Little Girl Who Lives Down the Lane, The (1976)",4.0,1
Little Lord Fauntleroy (1936),4.0,1
Little Man (2006),1.0,1
Little Man Tate (1991),3.35,10
"Little Mermaid, The (1989)",3.425373134328358,67
Little Miss Marker (1980),4.0,1
Little Miss Sunshine (2006),3.883116883116883,77
Little Monsters (1989),2.25,2
Little Murders (1971),5.0,1
Little Nemo: Adventures in Slumberland (1992),2.5,1
Little Nicky (2000),2.5,24
Little Nikita (1988),3.0,1
"Little Princess, A (1995)",3.9047619047619047,21
"Little Princess, The (1939)",3.5,2
"Little Rascals, The (1994)",2.65625,16
Little Shop of Horrors (1986),3.3333333333333335,39
"Little Shop of Horrors, The (1960)",3.0,9
"Little Vampire, The (2000)",3.0,1
Little Voice (1998),3.9285714285714284,7
Little Women (1933),4.0,5
Little Women (1949),3.5,2
Little Women (1994),3.880952380952381,42
Live Flesh (Carne trémula) (1997),3.875,4
Live Free or Die Hard (2007),3.40625,32
Live Nude Girls (1995),5.0,1
Live Wire (1992),4.0,1
Live and Let Die (1973),3.6956521739130435,23
"Lives of Others, The (Das leben der Anderen) (2006)",4.117647058823529,34
"Living Daylights, The (1987)",3.2916666666666665,12
Living Out Loud (1998),3.0,3
Living in Oblivion (1995),4.3076923076923075,13
"Lizzie McGuire Movie, The (2003)",3.0,4
Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),2.1875,8
Local Hero (1983),4.055555555555555,9
"Lock, Stock & Two Smoking Barrels (1998)",4.052238805970149,67
Locke (2013),3.8333333333333335,3
Lockout (2012),3.1666666666666665,3
"Lodger: A Story of the London Fog, The (1927)",3.5,3
Logan (2017),4.28,25
Logan Lucky (2017),4.5,1
Logan's Run (1976),3.2291666666666665,24
Lola Montès (1955),3.5,1
Lola Versus (2012),1.5,1
Lolita (1962),3.5,7
Lolita (1997),3.9285714285714284,7
London (2005),3.0,1
London Boulevard (2010),1.5,1
London Has Fallen (2016),2.0,2
London Town (2016),2.5,1
"Lone Ranger, The (2013)",2.7857142857142856,7
Lone Star (1996),4.157894736842105,19
Lone Survivor (2013),3.0,2
Lonely Are the Brave (1962),4.0,1
"Lonely Guy, The (1984)",3.5,1
Lonesome Dove (1989),3.75,2
Long Day's Journey Into Night (1962),3.5,1
"Long Good Friday, The (1980)",3.5,1
"Long Goodbye, The (1973)",4.666666666666667,3
"Long Kiss Goodnight, The (1996)",3.3181818181818183,33
Long Live Ghosts! (1977),3.0,1
Long Night's Journey Into Day (2000),4.0,1
"Long Walk Home, The (1990)",4.0,1
"Long, Hot Summer, The (1958)",4.0,1
"Longest Day, The (1962)",4.0,11
"Longest Yard, The (1974)",3.4,5
"Longest Yard, The (2005)",3.111111111111111,9
Look Who's Talking (1989),2.388888888888889,18
Look Who's Talking Now (1993),1.5833333333333333,6
Look Who's Talking Too (1990),1.7857142857142858,7
Looker (1981),4.5,1
Looking for Comedy in the Muslim World (2005),3.5,1
Looking for Richard (1996),3.9,5
"Lookout, The (2007)",3.25,6
Looney Tunes: Back in Action (2003),2.75,2
Looper (2012),3.640625,32
Loose Cannons (1990),2.0,1
Lord of Illusions (1995),2.75,8
Lord of War (2005),3.7142857142857144,35
Lord of the Flies (1963),3.0384615384615383,13
Lord of the Flies (1990),3.4285714285714284,7
"Lord of the Rings, The (1978)",3.1333333333333333,15
"Lord of the Rings: The Fellowship of the Ring, The (2001)",4.106060606060606,198
"Lord of the Rings: The Return of the King, The (2003)",4.118918918918919,185
"Lord of the Rings: The Two Towers, The (2002)",4.0212765957446805,188
Lords of Dogtown (2005),3.0,7
"Lords of Flatbush, The (1974)",2.0,1
"Lords of Salem, The (2012)",2.5,1
Lorenzo's Oil (1992),3.3333333333333335,3
Los Angeles Plays Itself (2003),3.5,1
Loser (1991),2.0,2
Loser (2000),3.3,10
"Losers, The (2010)",3.0,3
Losin' It (1983),1.0,1
Losing Isaiah (1995),3.5,4
"Loss of Sexual Innocence, The (1999)",2.25,2
Lost & Found (1999),2.75,2
"Lost Boys, The (1987)",3.7115384615384617,26
Lost Highway (1997),3.264705882352941,17
Lost Horizon (1937),4.0,3
"Lost Skeleton of Cadavra, The (2002)",4.0,1
"Lost Weekend, The (1945)",4.0,3
"Lost World: Jurassic Park, The (1997)",2.753731343283582,67
Lost and Delirious (2001),3.625,4
Lost in America (1985),2.5,2
Lost in Austen (2008),3.6666666666666665,3
Lost in La Mancha (2002),3.0833333333333335,6
Lost in Space (1998),2.4482758620689653,29
Lost in Translation (2003),4.033783783783784,74
Lost in the Sun (2015),2.0,1
"Lot Like Love, A (2005)",3.0,6
Louis C.K.: Chewed Up (2008),3.2857142857142856,7
Louis C.K.: Hilarious (2010),4.055555555555555,9
Louis C.K.: Live at The Comedy Store (2015),4.375,4
Louis C.K.: Live at the Beacon Theater (2011),4.3,10
Louis C.K.: Oh My God (2013),4.125,4
Louis C.K.: Shameless (2007),4.0,7
Louis Theroux: Law & Disorder (2008),5.0,1
Love & Human Remains (1993),1.0,1
Love & Mercy (2014),4.333333333333333,3
Love (2015),4.5,1
Love Actually (2003),3.788135593220339,59
