title,imdbId,tmdbId
"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)",87225,1884.0
"Silent Night, Deadly Night (1984)",88117,27414.0
"Times of Harvey Milk, The (1984)",88275,33138.0
What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),88461,8221.0
Anne of Green Gables (1985),88727,17663.0
Death of a Salesman (1985),89006,12615.0
Ewoks: The Battle for Endor (1985),89110,10372.0
Police Story (Ging chaat goo si) (1985),89374,9056.0
"Quiet Earth, The (1985)",89869,10176.0
Spies Like Us (1985),90056,9080.0
White Nights (1985),90319,16082.0
'Round Midnight (1986),90557,14670.0
Club Paradise (1986),90856,26555.0
"Sacrifice, The (Offret - Sacraficatio) (1986)",91670,24657.0
"Better Tomorrow, A (Ying hung boon sik) (1986)",92263,11471.0
"Decalogue, The (Dekalog) (1989)",92337,
G.I. Joe: The Movie (1987),93066,17421.0
Hell Comes to Frogtown (1988),93171,22572.0
"Law of Desire (Ley del deseo, La) (1987)",93412,4043.0
Prince of Darkness (1987),93777,8852.0
"Chinese Ghost Story, A (Sinnui yauwan) (1987)",93978,30421.0
"Better Tomorrow II, A (Ying hung boon sik II) (1987)",94357,18305.0
"Bourne Identity, The (1988)",94791,8677.0
Dominick and Eugene (1988),95050,49314.0
Killer Klowns from Outer Space (1988),95444,16296.0
Moonwalker (1988),95655,13192.0
Alice (Neco z Alenky) (1988),95715,18917.0
Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988),96386,4271.0
Lonesome Dove (1989),96639,13057.0
Kiki's Delivery Service (Majo no takkyûbin) (1989),97814,16859.0
Almost an Angel (1990),99018,25943.0
Cry-Baby (1990),99329,9768.0
Bullet in the Head (1990),99426,11909.0
Ghost Dad (1990),99654,10485.0
It (1990),99864,2670.0
Ju Dou (1990),99902,41821.0
"Krays, The (1990)",99951,21344.0
Lionheart (1990),100029,9399.0
Nuns on the Run (1990),100280,11131.0
Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),100339,14571.0
State of Grace (1990),100685,1662.0
35 Up (1991),101254,20562.0
Days of Being Wild (A Fei jingjyuhn) (1990),101258,18311.0
Begotten (1990),101420,1483.0
Dutch (1991),101786,25330.0
Hearts of Darkness: A Filmmakers Apocalypse (1991),102015,4539.0
Johnny Stecchino (1991),102164,12776.0
Riki-Oh: The Story of Ricky (Lik Wong) (1991),102293,17467.0
Mannequin 2: On the Move (1991),102395,34376.0
Only Yesterday (Omohide poro poro) (1991),102587,15080.0
Other People's Money (1991),102609,6463.0
Quigley Down Under (1990),102744,9588.0
Prime Suspect 2 (1992),103516,215993.0
Captain America (1990),103923,13995.0
City Hunter (Sing si lip yan) (1993),103950,11198.0
Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),104652,11621.0
"Stolen Children (Ladro di bambini, Il) (1992)",104663,47714.0
Ladybugs (1992),104670,19087.0
"Mambo Kings, The (1992)",104802,40082.0
Shining Through (1992),105391,31962.0
Sidekicks (1992),105402,22590.0
"Heart in Winter, A (Un coeur en hiver) (1992)",105682,48150.0
Visions of Light: The Art of Cinematography (1992),105764,41778.0
Bad Boy Bubby (1993),106341,14135.0
Barbarians at the Gate (1993),106356,27678.0
Fortress (1992),106950,12088.0
Mr. Nanny (1993),107612,19371.0
"Snapper, The (1993)",108170,12664.0
Sonatine (Sonachine) (1993),108188,7500.0
"Stand, The (1994)",108941,13519.0
"Darkman II: Return of Durant, The (1995)",109552,18998.0
Freaked (1993),109838,17796.0
Fist of Legend (Jing wu ying xiong) (1994),110200,17809.0
Major League II (1994),110442,11067.0
My Father the Hero (1994),110612,10486.0
"Pure Formality, A (Pura formalità, Una) (1994)",110917,19223.0
"Langoliers, The (1995)",112040,152426.0
"Last Wedding, The (Kivenpyörittäjän kylä) (1995)",113556,51038.0
Last of the Dogmen (1995),113617,30718.0
Whisper of the Heart (Mimi wo sumaseba) (1995),113824,37797.0
Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),114563,12613.0
"Summer's Tale, A (Conte d'été) (1996)",115940,37563.0
"Late Shift, The (1996)",116835,30330.0
Pusher (1996),117407,2061.0
Emma (1996),118308,12254.0
"Boxer, The (1997)",118760,16992.0
Gummo (1997),119237,18415.0
Nirvana (1997),119794,8765.0
"Lion King II: Simba's Pride, The (1998)",120131,9732.0
From the Earth to the Moon (1998),120570,30983.0
Beowulf (1999),120604,5470.0
RKO 281 (1999),120801,50008.0
From Dusk Till Dawn 2: Texas Blood Money (1999) ,120860,12095.0
Gia (1998),123865,14533.0
Thursday (1998),124901,9812.0
Who Am I? (Wo shi shei) (1998),127357,8697.0
Merlin (1998),130414,7096.0
Brave New World (1998),145600,27260.0
Addams Family Reunion (1998),146402,11508.0
Purgatory (1999),158131,23356.0
Bleeder (1999),161292,17985.0
Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),164961,9597.0
Candyman 3: Day of the Dead (1999),165662,12485.0
"Batman/Superman Movie, The (1998)",169590,17074.0
"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",169858,18491.0
Style Wars (1983),177262,29587.0
In July (Im Juli) (2000),177858,3716.0
Kirikou and the Sorceress (Kirikou et la sorcière) (1998),181627,21348.0
Taxi 2 (2000),183869,2332.0
If These Walls Could Talk 2 (2000),206036,28031.0
"10th Kingdom, The (2000)",207275,110147.0
"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",209463,43423.0
2046 (2004),212712,844.0
Bartleby (2001),230025,53048.0
Batman Beyond: Return of the Joker (2000),233298,16234.0
Audition (Ôdishon) (1999),235198,11075.0
"Nine Lives of Tomas Katz, The (2000)",235618,16171.0
Monday (2000),239655,36246.0
Paradise Lost 2: Revelations (2000),239894,17208.0
Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),250223,2899.0
Daria: Is It Fall Yet? (2000),250440,44756.0
Late Night Shopping (2001),250491,18088.0
61* (2001),250934,20536.0
Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),260991,2440.0
Ripley's Game (2002),265651,10955.0
Jalla! Jalla! (2000),269389,10978.0
Teknolust (2002),270688,81540.0
"Accidental Spy, The (Dak miu mai shing) (2001)",271946,11847.0
Darkness (2002),273517,11056.0
Blood: The Last Vampire (2000),275230,919.0
Blueberry (2004),276830,10046.0
American Psycho II: All American Girl (2002),283877,10726.0
Ali G Indahouse (2002),284837,9298.0
Dead or Alive 2: Tôbôsha (2000),285005,13899.0
Cube 2: Hypercube (2002),285492,437.0
Pulse (Kairo) (2001),286751,27324.0
Dog Days (Hundstage) (2001),290661,9025.0
My Sassy Girl (Yeopgijeogin geunyeo) (2001),293715,11178.0
Nothing (2003),298482,10981.0
Undertaking Betty (Plots with a View) (2002),298504,10918.0
Dead or Alive: Final (2002),301167,36222.0
Fubar (2002),302585,13984.0
"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",304262,16184.0
Dead End (2003),308152,11427.0
Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),310775,4689.0
Jesus Christ Vampire Hunter (2001),311361,16209.0
Suicide Club (Jisatsu saakuru) (2001),312843,12720.0
Battlestar Galactica (2003),314979,206216.0
"Sound of Thunder, A (2005)",318081,10077.0
"Lion King 1½, The (2004)",318403,11430.0
Oasis (2002),320193,26955.0
Remember Me (Ricordati di me) (2003),323807,38970.0
"Animatrix, The (2003)",328832,55931.0
"Brown Bunny, The (2003)",330099,12703.0
Ju-on: The Curse (2000),330500,32250.0
11:14 (2003),331811,9282.0
Tremors 4: The Legend Begins (2004),334541,10891.0
Bring It On Again (2004),334965,12540.0
"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",337103,60672.0
And Starring Pancho Villa as Himself (2003),337824,24241.0
Nicotina (2003),337930,11556.0
Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),338763,3177.0
In Hell (2003),339135,19277.0
Lemony Snicket's A Series of Unfortunate Events (2004),339291,11774.0
Helen of Troy (2003),340477,19341.0
"Green Butchers, The (Grønne slagtere, De) (2003)",342492,4972.0
"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",344510,2841.0
Last Life in the Universe (Ruang rak noi nid mahasan) (2003),345549,11606.0
Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),347246,12140.0
"Cat Returns, The (Neko no ongaeshi) (2002)",347618,15370.0
"Twilight Samurai, The (Tasogare Seibei) (2002)",351817,12496.0
"Facing Windows (Finestra di fronte, La) (2003)",352343,29987.0
Ginger Snaps: Unleashed (2004),353489,10361.0
'Salem's Lot (2004),355987,36763.0
Comic Book: The Movie (2004),361462,25757.0
Intimate Strangers (Confidences trop intimes) (2004),363532,21200.0
Down to the Bone (2004),363579,40876.0
Ju-on: The Grudge (2002),364385,11838.0
Old Boy (2003),364569,670.0
Red Lights (Feux rouges) (2004),365190,25500.0
Ginger Snaps Back: The Beginning (2004),365265,12583.0
One Missed Call (Chakushin ari) (2003),366292,9694.0
"Jacket, The (2005)",366627,9667.0
Millions (2004),366777,13373.0
Starship Troopers 2: Hero of the Federation (2004),367093,10304.0
Ong-Bak: The Thai Warrior (Ong Bak) (2003),368909,9316.0
Infernal Affairs 2 (Mou gaan dou II) (2003),369060,11647.0
"Sea Inside, The (Mar adentro) (2004)",369702,1913.0
Spanglish (2004),371246,2539.0
"Chorus, The (Choristes, Les) (2004)",372824,5528.0
Saints and Soldiers (2003),373283,10105.0
"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",373861,1114.0
"Interpreter, The (2005)",373926,179.0
Open Water (2003),374102,83.0
Touch of Pink (2004),374277,55177.0
Slasher (2004),375073,26766.0
"Bobby Jones, Stroke of Genius (2004)",375104,24747.0
Layer Cake (2004),375912,4836.0
"Return, The (Vozvrashcheniye) (2003)",376968,11190.0
Flight of the Phoenix (2004),377062,11866.0
Mean Creek (2004),377091,12281.0
"Ring Two, The (2005)",377109,10320.0
"Corporation, The (2003)",379225,11420.0
"Yes Men, The (2003)",379593,3396.0
Azumi (2003),384819,5889.0
In My Father's Den (2004),385017,1126.0
Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),386064,11658.0
Metallica: Some Kind of Monster (2004),387412,11401.0
Born into Brothels (2004),388789,1392.0
DiG! (2004),388888,1843.0
Riding Giants (2004),389326,291.0
What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004),399877,8357.0
"Scanner Darkly, A (2006)",405296,3509.0
Casshern (2004),405821,11662.0
Outfoxed: Rupert Murdoch's War on Journalism (2004),418038,13372.0
Million Dollar Baby (2004),405159,70.0
Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),361668,12487.0
Hotel Rwanda (2004),395169,205.0
Charlie and the Chocolate Factory (2005),367594,118.0
3-Iron (Bin-jip) (2004),423866,1280.0
"Life Aquatic with Steve Zissou, The (2004)",362270,421.0
"Aviator, The (2004)",338751,2567.0
"Phantom of the Opera, The (2004)",293508,9833.0
Beyond the Sea (2004),363473,6478.0
"Woodsman, The (2004)",361127,9692.0
In Good Company (2004),385267,1901.0
Meet the Fockers (2004),290002,693.0
"Assassination of Richard Nixon, The (2004)",364961,842.0
"Love Song for Bobby Long, A (2004)",369672,9953.0
"Merchant of Venice, The (2004)",379889,11162.0
Fat Albert (2004),396592,15045.0
"Keys to the House, The (Chiavi di casa, Le) (2004)",345032,42420.0
In the Realms of the Unreal (2004),390123,1853.0
White Noise (2005),375210,11804.0
"Upside of Anger, The (2005)",365885,11354.0
Little Miss Marker (1980),81063,47876.0
Sweet Liberty (1986),92035,66600.0
I Remember Mama (1948),40458,43442.0
Smooth Talk (1985),90037,33766.0
Out Cold (1989),98042,120328.0
Man Trouble (1992),104804,39472.0
Battles Without Honor & Humanity (Jingi naki tatakai) (1973),70246,34326.0
Stander (2003),326208,18927.0
Imaginary Heroes (2004),373024,25350.0
Sergeant York (1941),34167,16442.0
Ruby & Quentin (Tais-toi!) (2003),310203,7229.0
Wizards (1977),76929,16220.0
"Life and Death of Peter Sellers, The (2004)",352520,10609.0
Appleseed (Appurushîdo) (2004),401233,11633.0
"Many Adventures of Winnie the Pooh, The (1977)",76363,13716.0
Elektra (2005),357277,9947.0
Racing Stripes (2005),376105,6439.0
Coach Carter (2005),393162,7214.0
Boys Town (1938),29942,42390.0
Gold Diggers of 1935 (1935),26421,43892.0
Rocco and His Brothers (Rocco e i suoi fratelli) (1960),54248,8422.0
Memories of Murder (Salinui chueok) (2003),353969,11423.0
"Chase, The (1994)",109402,10694.0
"Downfall (Untergang, Der) (2004)",363163,613.0
Assault on Precinct 13 (2005),398712,8978.0
Are We There Yet? (2005),368578,11637.0
Alone in the Dark (2005),369226,12142.0
Hide and Seek (2005),382077,11096.0
Boogeyman (2005),357507,8968.0
"Wedding Date, The (2005)",372532,6961.0
Rory O'Shea Was Here (Inside I'm Dancing) (2004),417791,31165.0
Nobody Knows (Dare mo shiranai) (2004),408664,2517.0
Employee of the Month (2004),362590,11413.0
"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)",79095,661.0
"Trou, Le (Hole, The) (Night Watch, The) (1960)",54407,29259.0
Double Dragon (1994),106761,2436.0
Hands Off the Loot (Touchez pas au grisbi) (1954),46451,27430.0
Purple Butterfly (Zi hudie) (2003),363290,34561.0
El Cid (1961),54847,16638.0
Howl's Moving Castle (Hauru no ugoku shiro) (2004),347149,4935.0
Steamboy (Suchîmubôi) (2004),348121,8953.0
Gorgeous (Boh lee chun) (1999),184526,10951.0
Hitch (2005),386588,8488.0
Uncle Nino (2003),327210,32588.0
Bride & Prejudice (2004),361411,57825.0
Constantine (2005),360486,561.0
Son of the Mask (2005),362165,10214.0
Because of Winn-Dixie (2005),317132,17880.0
Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004),424227,8340.0
Bunny Lake Is Missing (1965),58997,1942.0
Night Watch (Nochnoy dozor) (2004),403358,3040.0
Sons of the Desert (1933),24601,43128.0
Man of the House (2005),331933,13498.0
Kung Fu Hustle (Gong fu) (2004),373074,9470.0
Zelary (2003),288330,19765.0
Dr. Giggles (1992),104139,37527.0
"Seven-Per-Cent Solution, The (1976)",75194,29578.0
"Three Musketeers, The (1973)",72281,2926.0
Royal Flash (1975),73639,54302.0
Control (Kontroll) (2003),373981,5204.0
Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948),39417,8016.0
Tyler Perry's Diary of a Mad Black Woman (2005),422093,16186.0
Cursed (2005),257516,10012.0
"Pacifier, The (2005)",395699,10022.0
Be Cool (2005),377471,4551.0
Gunner Palace (2004),424129,30856.0
Hostage (2005),340163,2026.0
Robots (2005),358082,9928.0
Class Action (1991),101590,15771.0
"Cat and the Canary, The (1927)",17739,76804.0
"Oh, God! You Devil (1984)",87835,38148.0
"Agony and the Ecstasy, The (1965)",58886,36815.0
Twentieth Century (1934),25919,31835.0
Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),51378,1093.0
Cube Zero (2004),377713,438.0
Julia (1977),76245,42222.0
Stealing Rembrandt (Rembrandt) (2003),345853,11196.0
Ice Princess (2005),396652,13374.0
Melinda and Melinda (2004),378947,9688.0
Milk and Honey (2003),347540,228890.0
Miss Congeniality 2: Armed and Fabulous (2005),385307,10040.0
Guess Who (2005),372237,11638.0
D.E.B.S. (2004),367631,540.0
"League of Ordinary Gentlemen, A (2004)",430289,77120.0
Incident at Loch Ness (2004),374639,48463.0
Call Northside 777 (1948),40202,26038.0
"Sword of Doom, The (Dai-bosatsu tôge) (1966)",60277,19884.0
800 Bullets (800 Balas) (2002),292886,37748.0
If Looks Could Kill (1991),102095,22434.0
Greedy (1994),109936,12778.0
"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko) (1994)",110008,15283.0
Knockin' on Heaven's Door (1997),119472,158.0
We're No Angels (1955),48801,5996.0
"Touch of Zen, A (Xia nu) (1971)",64451,44154.0
Walker (1987),96409,28448.0
Memories (Memorîzu) (1995),113799,42994.0
"Wild Parrots of Telegraph Hill, The (2003)",424565,17592.0
"Ballad of Jack and Rose, The (2005)",357110,17113.0
Sin City (2005),401792,187.0
Beauty Shop (2005),388500,14177.0
Sahara (2005),318649,7364.0
Fever Pitch (2005),332047,11431.0
Eros (2004),377059,
Not on the Lips (Pas sur la bouche) (2003),356999,51945.0
Electra Glide in Blue (1973),70022,26332.0
"Special Day, A (Giornata particolare, Una) (1977)",76085,42229.0
"Man Who Planted Trees, The (Homme qui plantait des arbres, L') (1987)",93488,49565.0
Tanguy (2001),274155,2029.0
National Lampoon's Lady Killers (National Lampoon's Gold Diggers) (2003),376717,44181.0
"Little Girl Who Lives Down the Lane, The (1976)",74806,19971.0
Ringu 0: Bâsudei (2000),235712,9674.0
Brothers (Brødre) (2004),386342,3875.0
Maidens in Uniform (Mädchen in Uniform) (1931),22183,9653.0
With Six You Get Eggroll (1968),63821,39225.0
Holiday (Jour de fête) (1949),40497,4595.0
Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),56111,31442.0
"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",417,775.0
"Ascent, The (Voskhozhdeniye) (1977)",75404,50183.0
Carrie (2002),319970,7342.0
Boccaccio '70 (1962),55805,45267.0
"Hitchhiker's Guide to the Galaxy, The (2005)",371724,7453.0
"Amityville Horror, The (2005)",384806,10065.0
Mutant Aliens (2001),277909,30863.0
Before the Fall (NaPolA - Elite für den Führer) (2004),384369,9393.0
"Frisco Kid, The (1979)",79180,16972.0
State Property 2 (2005),403537,13409.0
Palindromes (2004),362004,13073.0
"Lot Like Love, A (2005)",391304,8976.0
King's Ransom (2005),388183,27360.0
Enron: The Smartest Guys in the Room (2005),413845,13020.0
xXx: State of the Union (2005),329774,11679.0
Kingdom of Heaven (2005),320661,1495.0
House of Wax (2005),397065,10066.0
Crash (2004),375679,1640.0
Mysterious Skin (2004),370986,11171.0
Mischief (1985),89601,14750.0
Between Your Legs (Entre las piernas) (1999),177747,53116.0
San Francisco (1936),28216,43881.0
Vampire Hunter D (1985),90248,9463.0
"Common Thread, A (a.k.a. Sequins) (Brodeuses) (2004)",387892,26810.0
"Cocoanuts, The (1929)",19777,20625.0
Dear Wendy (2005),342272,10913.0
Los Angeles Plays Itself (2003),379357,38643.0
Unleashed (Danny the Dog) (2005),342258,10027.0
Star Wars: Episode III - Revenge of the Sith (2005),121766,1895.0
Kicking & Screaming (2005),384642,9981.0
Monster-in-Law (2005),369735,4379.0
"Snow Walker, The (2003)",337721,14694.0
Divorce - Italian Style (Divorzio all'italiana) (1961),55913,20271.0
Madagascar (2005),351283,953.0
Airborne (1993),106233,13064.0
Mad Hot Ballroom (2005),438205,14358.0
Dominion: Prequel to the Exorcist (2005),449086,12700.0
"Longest Yard, The (2005)",398165,9291.0
Saving Face (2004),384504,19316.0
Cinderella Man (2005),352248,921.0
"Sisterhood of the Traveling Pants, The (2005)",403508,9779.0
Lords of Dogtown (2005),355702,9787.0
Rock School (2005),436727,23825.0
Mr. & Mrs. Smith (2005),356910,787.0
"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",424774,14199.0
High Tension (Haute tension) (Switchblade Romance) (2003),338095,10226.0
It's All Gone Pete Tong (2004),388139,12109.0
Eddie Izzard: Dress to Kill (1999),184424,13589.0
Quo Vadis (1951),43949,11620.0
Batman Begins (2005),372784,272.0
Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004),399102,15767.0
